name,faculty,group,gpa
Yhiv Ymyp,Teapotting,249,6.61
Uxomixivap Uwux,Pentest,232,6.9
Asorevuqo Ygynumu,Pwn,211,4.2
Ebi Adicah,Cybersec,249,6.09
Abypaquqih Ywu,Pwn,234,9.37
Ybifaca Epe,Reverse,257,7.43
Abon Ewaze,Pwn,220,9.49
Owevi Ikevafu,Cybersec,202,6.7
Yqa Esupyv,Reverse,209,5.52
Yhekibagi Ika,Pwn,237,7.62
Yhukyxob Ynevy,Teapotting,223,9.05
Aru Asa,Cybersec,209,7.24
Izotac Anefoq,Reverse,253,7.27
Otorujumak Uqizile,Reverse,236,6.98
Epo Afukup,Cybersec,210,9.32
Odociza Yjokozo,Teapotting,235,8.02
Ige Ijy,Teapotting,228,6.45
Ubocoke Ycosywyly,Cybersec,219,5.5
Ygusehuro Ypycagejoh,Pentest,241,7.62
Ivybotezur Uganom,Reverse,217,6.59
Unule Enidunyqem,Forensics,227,5.48
Yfygohurur Ucogoqicek,Teapotting,205,6.63
Itegyx Onebasuvyq,Reverse,224,5.86
Akyxo Yjaxemukeq,Pentest,218,4.1
Ytogen Obug,Teapotting,260,4.73
Akogufu Egonetus,Pwn,232,7.74
Ofynogale Otupu,Cybersec,250,6.7
Oqybexifus Ywovo,Reverse,245,4.15
Uxijadi Edezefyg,Pwn,206,4.79
Eluvufakul Ytuqa,Teapotting,227,4.59
Exakeputof Ivyx,Teapotting,203,7.99
Ylaveririv Adozu,Reverse,235,6.06
Oqywibyb Udosylebus,Reverse,252,7.62
Uva Ozycy,Teapotting,223,4.7
Uwanyf Ivuq,Forensics,241,8.83
Oqez Ohuwoxefy,Forensics,227,4.22
Odumumidoz Ymih,Pentest,204,6.09
Ere Ybuvoned,Teapotting,211,7.19
Opyxam Aqe,Reverse,200,8.96
Onat Ydekukam,Reverse,254,6.82
Ajoc Ywowazehut,Forensics,257,4.39
Azowuxyx Ymyp,Forensics,206,8.3
Akuqyvako Eqivaguva,Forensics,231,5.57
Ovoqe Ydilicypi,Pentest,207,4.33
Olaj Icoduga,Forensics,257,5.02
Etyzaqenic Elasopezy,Pwn,213,5.37
Usagijiru Adeviwemas,Teapotting,255,6.0
Ovejyh Ukaliqubu,Reverse,202,9.62
Eleb Imug,Teapotting,233,4.39
Evikezycus Ody,Pwn,247,6.06
Ipakywif Akuzoly,Reverse,259,6.56
Ehu Ajakifa,Forensics,241,4.0
Usun Ybiweha,Cybersec,211,6.89
Amymabi Emexicede,Cybersec,254,4.66
Isuzydizol Exyh,Cybersec,219,5.59
Ymobi Ufyguryqov,Forensics,260,8.39
Ygepas Ymimub,Teapotting,222,5.06
Ajil Ohyh,Reverse,200,5.72
Iqyj Owolisiv,Pentest,214,7.26
Ulifimylu Yxilip,Pentest,246,4.66
Olowagovaf Ysafu,Cybersec,237,9.01
Axigar Olyl,Pentest,226,4.34
Apusarup Omevyqilu,Reverse,225,7.63
Ysywuxo Awyv,Cybersec,228,4.79
Agyjyvax Iwa,Cybersec,235,7.54
Ipugepu Ykirara,Cybersec,235,6.38
Eseroc Abydycagi,Forensics,242,7.59
Yter Edidawowy,Cybersec,253,8.52
Yhygyno Ewer,Pentest,201,5.52
Ejika Ydely,Forensics,218,7.41
Ite Yzy,Forensics,215,4.97
Yvutupy Usiqogici,Teapotting,219,8.21
Uqitelyvu Ycibadet,Pentest,241,7.16
Iroroz Ocywoqatig,Cybersec,257,6.85
Usykotoc Owoqu,Cybersec,237,5.08
Igote Emaxymo,Pwn,203,9.52
Elan Enaluby,Reverse,221,8.45
Avo Uhixeqy,Cybersec,211,9.72
Ibanicoxuk Egekylu,Teapotting,206,9.36
Ocebapelyp Uzyke,Cybersec,238,7.12
Utivawy Ufyx,Pentest,234,8.44
Azikeligy Ogimubuqex,Pwn,231,7.51
Oponutit Adonovuga,Pwn,222,4.86
Uhemun Ogedoxugyk,Forensics,248,6.18
Ivami Avynim,Pentest,258,8.93
Oho Ohyzujufe,Pwn,207,5.43
Emula Edisi,Teapotting,214,5.17
Ymeqagyreh Uwenucikik,Forensics,235,7.18
Omixyvi Ahoqib,Reverse,212,6.35
Ikaxygob Ypexozev,Pwn,208,9.72
Yfit Ofaduxinen,Forensics,260,9.74
Ygu Asosaz,Cybersec,201,4.25
Azyxuje Ihynudub,Forensics,245,5.02
Ecuwu Yhyc,Cybersec,258,6.73
Oly Elirybih,Pwn,250,6.06
Ocysar Ehijocaqu,Forensics,208,4.91
Inatizoni Ipecu,Reverse,238,6.54
Oxovuwiwa Yhe,Pentest,232,9.37
Orudax Yryxuq,Teapotting,247,5.39
Yfazycakeq Inynyt,Cybersec,215,9.05
Apun Ori,Cybersec,259,8.29
Unoh Olymamonu,Reverse,203,7.31
Olisa Awij,Pwn,237,6.79
Ixycu Afi,Teapotting,214,9.69
Uzywiq Afakoku,Cybersec,255,6.79
Yxuxoteby Yhejat,Teapotting,239,5.46
Uxy Ydetefuj,Pwn,240,5.04
Orucamy Opyxifazeb,Pwn,257,8.54
Ymi Ocifydigo,Pentest,233,4.48
Ybiwycogi Yraqato,Cybersec,246,5.54
Ixal Acesi,Reverse,237,4.9
Ucuhuwi Ilatapugal,Pwn,200,9.8
Yrokoc Uvew,Reverse,210,9.22
Uxamogece Abawi,Forensics,220,8.36
Igegaf Ewic,Pentest,250,6.79
Yxymi Evyr,Teapotting,255,9.29
Ejewebyv Azun,Forensics,212,4.26
Imidyxavu Upugav,Forensics,257,7.65
Ityjazulew Udypab,Pwn,226,4.95
Atoxodopa Oqahila,Teapotting,209,7.93
Udazig Ujace,Pwn,254,4.37
Emun Ydobaxix,Pentest,208,5.67
Otecagolez Ucik,Teapotting,204,7.16
Ufitac Ovizitaj,Cybersec,226,8.49
Uli Yxulu,Reverse,219,7.23
Ugima Umuvo,Pentest,238,8.39
Izas Ylema,Pwn,202,6.31
Ylozuw Oxilyr,Reverse,211,9.0
Emino Yzutup,Pwn,259,8.21
Agecun Oza,Cybersec,223,8.81
Ityjuwyw Oxosiqot,Forensics,213,5.66
Ubod Evagusod,Pwn,216,4.58
Obu Ere,Pentest,211,4.18
Owo Ynuti,Reverse,210,9.92
Omic Iso,Cybersec,231,4.26
Upesemusih Yxemoqej,Pentest,207,9.37
Ira Aby,Forensics,221,9.67
Erigaqyl Okicowopa,Pwn,257,7.76
Icubyr Uqyl,Cybersec,232,9.37
Yfykusu Ikopirix,Forensics,203,5.71
Isumewy Ypiweq,Pwn,244,6.09
Eluqyqik Yrilyto,Teapotting,224,5.6
Imifak Ujy,Reverse,243,8.12
Uco Iri,Cybersec,203,8.3
Ygypyhebi Awamiva,Cybersec,210,6.99
Ahybicifo Oratepa,Pentest,252,5.34
Omud Okahy,Reverse,206,7.73
Yhipetudow Ejejybuv,Forensics,208,4.8
Uvafi Atazukav,Reverse,230,7.29
Uloxa Oxapupob,Reverse,235,4.39
Ifekyvi Omy,Reverse,234,9.65
Exe Yricilom,Pwn,255,4.32
Elegyki Ihipek,Cybersec,226,7.88
Eqo Ema,Forensics,226,4.39
Awezowy Aro,Teapotting,218,8.03
Ocukoqyqe Otov,Reverse,249,9.79
Iwabite Uxikymuna,Teapotting,231,4.1
Awecosyhuz Ozitaq,Pentest,240,6.68
Ogapihuna Owufa,Cybersec,201,9.88
Ajohiweze Yhuhewox,Reverse,239,6.2
Ijesin Izazidadug,Reverse,244,8.49
Ykiquho Ufyw,Cybersec,234,7.77
Ysyvu Axeqy,Pwn,248,6.77
Afahed Ebej,Pwn,250,7.52
Aje Ypik,Cybersec,245,8.06
Exobicas Yqovekyry,Teapotting,249,5.31
Ovowa Enafysin,Forensics,259,9.9
Ynubikux Apaxy,Teapotting,254,4.94
Yvot Ejelogeqes,Cybersec,247,6.88
Uvimitusox Ebyjy,Forensics,209,5.29
Atozyrojaw Esyxas,Teapotting,247,5.22
Eloqotixod Omypilafuh,Teapotting,203,8.87
Udat Ihubikuro,Reverse,207,9.6
Egahu Ypadix,Pwn,246,7.58
Usywoly Yniz,Pentest,202,8.29
Uxed Ujyqy,Pentest,211,5.67
Oxasidybi Udupesa,Forensics,255,4.61
Ynym Ezydacepy,Teapotting,218,7.79
Ubej Imodupe,Pentest,214,6.66
Ipyloxilob Ocejazus,Reverse,255,5.43
Oginusa Afekuz,Reverse,237,4.06
Ojym Ufiqokizuk,Teapotting,259,5.37
Efirupi Ybe,Cybersec,229,6.43
Uni Avakibago,Reverse,219,9.94
Ypaqitalon Iqecuje,Pentest,228,7.84
Yxoc Ojavo,Forensics,215,8.57
Oxuruko Exu,Forensics,255,8.09
Uva Omac,Pentest,219,9.88
Ila Ifobehe,Pentest,222,6.35
Etu Asydy,Cybersec,201,7.53
Otyrid Ixewobet,Reverse,246,9.73
Yrup Owotigu,Teapotting,239,5.54
Ozizolohi Esykige,Cybersec,211,5.93
Alorosit Yxer,Forensics,243,9.04
Odolo Uqeqosygaf,Reverse,249,8.68
Iwugowy Idasof,Cybersec,207,9.55
Izekac Uxu,Forensics,207,9.97
Ypo Aqity,Reverse,241,7.52
Ycaj Icebojyde,Cybersec,240,6.28
Ibucywo Azucy,Teapotting,221,7.43
Ujacefelop Yrihipam,Cybersec,225,9.46
Oguwaf Ype,Cybersec,253,8.1
Ufesosysys Ymyworula,Forensics,254,8.44
Igi Ewy,Cybersec,232,9.97
Ufilowej Aryrysyvem,Forensics,235,8.93
Ylujocavu Upevofas,Pwn,201,8.82
Ohoxedaduh Agi,Cybersec,221,7.48
Yhogel Awusoqaky,Pwn,239,7.62
Yvisuca Ymix,Cybersec,247,7.57
Ylyhy Amotogyju,Forensics,247,6.22
Ykipoxy Yfuvohohy,Teapotting,226,9.21
Esafif Ibamypojav,Pwn,207,5.78
Alicehane Ymaguloc,Teapotting,228,8.5
Ywoder Apikysi,Teapotting,253,6.89
Imugug Uzoraqypa,Pentest,226,9.24
Uneh Ozi,Forensics,210,5.48
Okejy Ibaqexa,Cybersec,204,5.05
Ewizizy Icac,Cybersec,204,4.51
Oboxyjen Uty,Teapotting,242,7.47
Ososo Uqukuh,Teapotting,228,7.0
Afakaqes Eqajefytow,Cybersec,216,6.15
Igowicil Ywydesa,Pentest,229,7.66
Ugydixe Uba,Cybersec,204,9.28
Ocuxi Ihobego,Cybersec,258,4.28
Unebyjev Uxugugyker,Pentest,228,9.06
Ocu Irugyhux,Pwn,248,8.55
Igumyvib Ybikiwyver,Cybersec,249,7.62
Imagef Ipyxy,Pwn,257,9.75
Ohiqiryjah Icyw,Teapotting,254,9.44
Ivoqekazyr Efugyq,Teapotting,206,9.42
Alubije Iko,Forensics,204,4.24
Irig Ywejatef,Reverse,250,8.74
Elovifuxuh Ewihyrutec,Pentest,257,8.85
Omify Ylenege,Teapotting,249,6.3
Otod Ykaxucif,Pentest,235,5.68
Ejinoca Upoto,Cybersec,229,5.05
Amiho Aqosexeba,Pentest,243,9.11
Oniqut Ahuq,Forensics,255,5.58
Efaf Abyvom,Reverse,226,7.93
Anafuvuk Adok,Pentest,229,7.56
Enudaqy Abyd,Reverse,234,4.27
Uxapeqixuv Uviciwa,Reverse,243,6.11
Ydyzup Otohip,Reverse,213,9.6
Ynexila Ybucyjuca,Teapotting,219,7.86
Yvehe Edabor,Pentest,247,4.77
Ygeruha Yvy,Forensics,255,5.89
Etofu Ajebodop,Forensics,227,8.52
Egudopygu Ugy,Pentest,260,4.3
Ikym Itygan,Teapotting,256,5.78
Ojefic Uzav,Cybersec,211,5.3
Ahazafuri Aromeg,Cybersec,208,6.76
Uvivysina Yfazacy,Teapotting,209,9.74
Ykaxyn Ycuq,Teapotting,257,5.51
Oguza Ulijamit,Teapotting,213,4.61
Icobexefax Ojyr,Cybersec,237,7.39
Ewewy Ygu,Teapotting,241,9.89
Otipo Igivoxi,Cybersec,203,8.69
Ehobuk Ica,Pentest,254,4.49
Enabojujus Yziki,Cybersec,247,4.16
Yzaqu Usulob,Forensics,234,5.28
Omi Itomoxa,Cybersec,218,9.94
Arowe Aty,Teapotting,200,8.55
Okogis Ejikowaby,Teapotting,212,9.84
Aqox Omof,Pwn,221,6.88
Aja Ywezela,Pwn,220,7.81
Ajalydeco Iqiredifaz,Pwn,227,9.5
Yjifyco Ewyciz,Pwn,240,5.74
Alunocyvaw Azu,Forensics,257,8.02
Axodymi Ikufocudez,Pwn,221,7.65
Ofuxyvuzu Owokax,Forensics,212,7.12
Avedym Anu,Pwn,241,8.81
Eji Avuxozilot,Pentest,229,9.99
Ytukobyr Ocuh,Cybersec,221,6.15
Uzeguv Idysypi,Pwn,252,9.52
Axoze Ikulan,Pwn,240,6.47
Avanecujes Ewexaxa,Pentest,223,8.32
Ivuxumoh Ymupibiko,Pwn,247,6.41
Idibygu Ikelad,Forensics,257,6.55
Ehekyhuse Uzat,Pentest,221,8.33
Iwexoxu Ojoniw,Pwn,226,4.03
Yzelyfacik Uhonynax,Reverse,240,9.61
Olanotu Yxytociheh,Pentest,246,5.78
Arut Yze,Teapotting,205,5.79
Aky Ugygihy,Pwn,210,4.53
Iqedy Uzucy,Forensics,231,4.23
Yxosuhimyv Ilur,Pwn,245,4.92
Irajeqih Azicog,Reverse,242,6.56
Uzulihehy Apigofeg,Forensics,246,5.24
Ysevititu Isen,Forensics,253,8.89
Efaxefam Equkywabex,Forensics,210,8.62
Yxicumehin Ojyhyrequs,Pwn,201,7.27
Obadyxyka Itex,Pwn,233,9.01
Uhaduhim Udosutalo,Pentest,246,4.98
Edo Yny,Reverse,210,9.9
Iduxaz Asyzahar,Forensics,241,6.2
Ydewosizob Yxeciqija,Reverse,200,7.7
Ewira Orunapa,Pwn,247,8.88
Eqy Elywynaq,Cybersec,233,9.1
Ohofaqin Otupy,Pwn,217,5.6
Ejipa Uvukuw,Pwn,236,4.09
Olubatu Uhafise,Pwn,224,6.28
Ovucuc Efywub,Cybersec,224,8.49
Aryvafupuv Ewyfydebur,Pwn,237,5.66
Ely Ekarynebi,Teapotting,207,8.96
Yfahiqo Umalora,Reverse,235,7.85
Owady Yqykupocyl,Reverse,248,7.15
Inalate Egeleta,Forensics,205,4.77
Exise Oqiwadeca,Reverse,206,5.54
Yheno Ovycecamuw,Teapotting,246,9.54
Oqowalili Ybudur,Cybersec,246,4.19
Asi Ixek,Pentest,223,4.19
Ydul Yzigak,Teapotting,229,7.11
Emuroran Ixivuduco,Teapotting,233,4.4
Oziho Ovipy,Cybersec,221,6.84
Uda Igiwudiv,Pwn,258,8.09
Ugyt Ajido,Forensics,200,7.0
Upibam Oqyca,Reverse,220,6.23
Yzutogoh Ehysu,Pentest,212,7.06
Alal Asipujoryg,Cybersec,224,6.11
Oron Uvor,Pwn,236,4.53
Oxudofy Equ,Pentest,237,5.58
Ydacuvuvi Uradehebyd,Forensics,231,5.37
Okuvihoq Unopezub,Pwn,233,8.33
Emeguqakox Oxu,Pwn,243,9.13
Ynyqamacis Ofisyq,Pwn,221,7.3
Opycamufo Iza,Cybersec,233,7.49
Udesyxa Onisipemug,Reverse,221,6.59
Eli Ovakebareg,Cybersec,203,5.49
Yqibepy Agyrapyde,Pentest,230,6.73
Ewymo Ilimedafen,Reverse,238,6.79
Asyjeniqy Ahagyri,Reverse,201,8.28
Ubalukoh Yzusu,Pwn,228,5.53
Ivonehuno Ukim,Reverse,222,7.64
Umolev Iduvovofyr,Pentest,217,4.85
Yrebik Urosadesu,Reverse,236,6.62
Ekyb Iwelok,Pentest,237,9.07
Ejytofoka Avuco,Teapotting,202,6.11
Oret Yvaja,Forensics,207,4.04
Ahivovyci Ewapuma,Forensics,213,7.19
Iwynoje Oto,Teapotting,224,8.93
Esoqohidy Yqybavekes,Cybersec,242,5.01
Ufex Oqecypo,Cybersec,253,5.34
Iwavytyd Ezifesicu,Reverse,236,8.93
Ixepuw Yvyma,Pentest,248,5.44
Omyz Ocisidyt,Pentest,248,7.95
Azohywipu Ezy,Pwn,235,5.38
Oruj Itu,Pentest,224,4.04
Ija Uzo,Cybersec,226,4.62
Onevo Emilo,Forensics,208,5.51
Emecozoj Ibewe,Forensics,241,7.57
Uzene Yqozafoti,Forensics,213,9.53
Ijelaqyb Uxyhap,Reverse,215,8.1
Eqazyxa Ojo,Reverse,206,9.21
Akosise Ebo,Pentest,257,4.34
Oposuqimot Yxikucoma,Pwn,230,7.83
Uve Egelikedih,Pwn,251,8.88
Ipi Awy,Pwn,214,5.7
Ikuxynafi Yxobuv,Pwn,251,6.34
Izike Avifaqy,Pentest,218,9.92
Azuladev Ozeb,Pwn,205,4.1
Ecem Enyzuty,Pwn,226,9.11
Iwysupi Ygeju,Pwn,203,5.1
Unutoho Axapuzuxy,Forensics,233,9.21
Ahefubux Ygohuwomu,Forensics,232,5.05
Ixaju Eqalygihy,Teapotting,236,7.31
Aryjexuwuk Ywuvetowa,Forensics,228,6.2
Uwize Edu,Reverse,232,9.05
Ejazyp Ofeqyb,Forensics,210,6.63
Iruze Equses,Forensics,254,8.44
Itavacuv Axivi,Pwn,204,9.94
Ufa Ogyb,Teapotting,243,5.25
Efenyj Alege,Pwn,203,5.4
Amytowup Exaqu,Reverse,215,9.21
Ucovadah Ihy,Teapotting,220,8.46
Omamok Ipov,Teapotting,243,6.8
Ovul Irupynywu,Forensics,217,9.3
Amiruromad Ewef,Cybersec,255,8.86
Ajuvinat Afotago,Cybersec,206,9.3
Ovy Ifiq,Cybersec,258,5.78
Itumugoby Ijoda,Pentest,234,8.01
Yvywy Ejaqany,Forensics,255,8.94
Ywujadyd Obiqono,Pentest,249,8.98
Asox Ynuj,Pentest,252,8.38
Ojabypodof Ofypi,Reverse,232,7.53
Onynu Ami,Forensics,220,5.8
Obep Ogalecif,Pwn,217,5.52
Exozukypiw Yhofomyjy,Teapotting,217,9.04
Ehizen Unetit,Pentest,229,9.6
Aqoxigiw Axegamih,Teapotting,254,5.39
Ivahip Aqe,Forensics,241,7.44
Ojunodefi Ini,Cybersec,254,6.07
Owiv Uvo,Reverse,205,9.16
Ajoq Epixukicef,Cybersec,254,4.49
