name,faculty,group,gpa
Upeka Oqek,Pentest,236,4.03
Ocapygori Apatedo,Forensics,220,8.86
Abejaco Ewemu,Cybersec,251,4.94
Abahisen Ipir,Pwn,229,9.1
Odelib Iwidy,Cybersec,256,9.16
Okydulul Omilyp,Teapotting,224,6.34
Ylabygo Oxur,Reverse,234,7.92
Ovovuvad Idoratyp,Pentest,212,4.46
Yba Alu,Forensics,237,5.22
Ycizinabad Edix,Teapotting,235,4.61
Ykefi Olen,Forensics,238,9.57
Ovy Utafofe,Cybersec,255,6.36
Ejevute Onu,Forensics,228,7.5
Olaby Omo,Forensics,255,8.72
Yxa Uvad,Pentest,201,5.74
Agufesuw Ogu,Pwn,220,5.26
Iveze Ohegido,Teapotting,246,4.68
Uwuxipaki Unowaciq,Pentest,234,8.78
Yrufycici Itavid,Pentest,260,9.37
Ezivekuguw Ofe,Pentest,257,7.62
Omotot Aleda,Pentest,251,4.78
Ebovym Ifajoviwuz,Pwn,200,7.71
Asi Ogedefalu,Pwn,213,9.18
Ele Anil,Teapotting,208,9.99
Arup Ober,Pentest,220,9.89
Ywysudawa Owyq,Forensics,226,5.4
Itadyxil Okymeb,Pentest,241,8.44
Enizozyco Ibyroxyjop,Pwn,230,5.86
Ipyzojawu Ojunyg,Forensics,217,9.94
Evap Yzi,Pwn,207,7.11
Ixedabeni Ikyrypyvo,Pwn,260,7.89
Ubopimem Utaxofe,Cybersec,251,8.67
Ywa Uga,Forensics,253,9.81
Epemysixo Usulu,Teapotting,260,6.91
Ywuza Ytaq,Pentest,242,4.1
Oqid Aderexazas,Pentest,238,7.73
Yrodyqygy Idewedifoc,Reverse,254,7.91
Ikur Ydiro,Pentest,228,4.8
Usexet Oryxegaged,Cybersec,254,6.5
Usuke Overowor,Pentest,232,9.26
Yxenapy Ysajiviqa,Forensics,241,8.7
Ufic Ijamabyh,Pwn,215,7.71
Otexefa Oqudec,Pentest,203,9.5
Atefo Isycyhumez,Forensics,220,7.31
Ypicupat Ubanizid,Teapotting,238,9.71
Akefih Abo,Pentest,233,4.74
Aqy Ahynap,Pwn,206,7.8
Edycofoho Uby,Reverse,247,4.4
Yvezas Ehova,Teapotting,229,9.07
Osilice Ipacoxyma,Reverse,218,4.06
Ixer Eropywonys,Reverse,253,7.51
Aboj Idusetorev,Cybersec,249,5.12
Exanaqe Oniba,Forensics,231,5.21
Elom Ufedobi,Forensics,225,4.35
Yhosode Otyzaqis,Pentest,207,5.32
Orabici Yzyli,Forensics,236,9.32
Etakaqe Ewyguj,Cybersec,215,7.26
Atetyfuv Ehevehar,Teapotting,212,4.63
Yja Ytit,Pwn,216,8.07
Yga Edeninoj,Teapotting,214,8.71
Ymubonurih Opodazo,Pwn,226,7.75
Yqinehi Icugadaqy,Pwn,207,5.27
Ykym Ireboz,Cybersec,239,9.91
Yjumubyfet Uvyl,Pentest,208,7.06
Orodivugyh Emiku,Reverse,244,5.94
Ylovymuq Ycogerole,Cybersec,233,4.8
Irula Icero,Pwn,211,4.67
Uxefosoly Ynex,Reverse,258,9.96
Uniguxu Otevidy,Cybersec,236,8.15
Etudulo Uqu,Pwn,222,8.64
Otyxewinuv Edi,Teapotting,201,7.28
Yrude Yqeriw,Forensics,235,5.26
Inavypugy Ize,Forensics,202,9.77
Ebaqaj Asyvogi,Pwn,229,4.27
Oxytywy Ukigimeni,Pwn,251,8.33
Ilinimycuv Avimapobeb,Pentest,212,4.64
Etigamyni Yzykaga,Teapotting,200,5.53
Ucykoqafe Ecetuj,Pentest,256,7.69
Efozadiby Ybarypec,Reverse,219,5.48
Asapyha Erureje,Forensics,224,6.09
Agijanyha Uhyram,Pentest,256,9.93
Izobarudic Ytocamiroc,Teapotting,236,5.44
Odo Ymecinutoq,Cybersec,244,6.84
Oxuqofeg Elajot,Forensics,201,8.15
Aga Ipihofor,Cybersec,215,9.26
Aryl Yxaj,Teapotting,228,8.14
Oxyka Ehajihuvo,Forensics,212,5.83
Eqy Ybegezidoz,Reverse,215,9.23
Ese Aja,Pentest,202,9.39
Ebuzo Ezibepodu,Teapotting,236,9.86
Uwy Ujaxuwa,Pwn,234,8.71
Ahakola Usig,Forensics,246,4.02
Azuqacet Egugowidyp,Pwn,238,7.46
Ixagyso Ycavylyzox,Teapotting,222,9.76
Idabukeze Idapi,Teapotting,229,5.35
Ylo Iva,Cybersec,238,5.99
Yzyjysy Ulyceqaxi,Teapotting,256,9.31
Ulep Exasulifoh,Forensics,209,5.39
Iwukyre Ipa,Teapotting,216,4.02
Uhefahinaw Ysehax,Pentest,223,9.14
Esekyb Eruvol,Cybersec,211,6.2
Iza Ocajesyt,Teapotting,240,7.34
Owil Epa,Pentest,229,6.45
Ogecojuzyx Uhijadobom,Reverse,254,9.66
Ekomyqizer Ovojuzih,Teapotting,244,8.03
Ejym Elacaqaxol,Pwn,201,5.73
Yma Ajecyjab,Pwn,214,5.87
Eqodem Ecogy,Reverse,228,8.49
Axapiby Ude,Teapotting,225,8.22
Urim Osanecem,Cybersec,245,5.45
Uhoxybos Yvequ,Pentest,206,9.89
Ege Ufezag,Teapotting,233,7.83
Okuhisy Ypekihun,Pwn,248,8.69
Okejatu Uzipyzobed,Pentest,251,8.63
Iles Iniqobuq,Reverse,210,7.44
Yqyvi Axosiqybes,Pwn,216,4.06
Yfiky Inu,Forensics,232,6.81
Igobetocow Ecex,Teapotting,256,6.5
Ijom Yqex,Pentest,252,7.88
Acolycyryk Iwigeja,Pentest,204,9.37
Edama Eny,Teapotting,260,6.82
Etylopa Ywohij,Teapotting,213,9.22
Eweg Ivavysetys,Pentest,237,4.11
Onu Ywesyqojo,Cybersec,254,5.81
Uxijita Ymafumew,Teapotting,256,7.81
Imanet Odoqek,Cybersec,214,6.31
Omoh Ofolukoli,Pwn,250,8.68
Asuj Urady,Reverse,225,6.29
Ikys Amokiv,Pentest,228,4.92
Afab Unu,Pwn,225,9.74
Enemad Efukunumi,Forensics,224,6.49
Ynulo Ada,Teapotting,215,9.99
Ywojubimib Awilevy,Pentest,228,7.15
Exy Udetonura,Pentest,213,7.28
Osec Uhucezu,Reverse,209,8.7
Ylokisuk Eriqeqax,Reverse,220,5.99
Ufac Ycifono,Cybersec,224,9.12
Ozynyde Efulujovor,Pwn,227,5.4
Ylud Oqumyqec,Reverse,210,4.7
Opikul Ahiwuxev,Forensics,244,4.12
Icij Ygid,Cybersec,217,5.06
Efysaga Ifydepituv,Cybersec,211,4.87
Uwepa Ijoqise,Pentest,234,7.57
Itojiku Etodiruda,Pwn,250,6.29
Idofiwasuz Ererunec,Teapotting,238,8.47
Irywyzo Ywytap,Teapotting,229,8.09
Ebojanocy Ilipube,Pentest,215,5.61
Yfycyvun Ewo,Pwn,257,7.68
Udycedyjuf Uqyde,Cybersec,225,8.66
Enela Ycyxen,Forensics,221,4.47
Yzasora Ebixyqo,Teapotting,247,8.79
Ezymidyd Uga,Teapotting,217,5.97
Eno Ukame,Pentest,210,7.11
Inag Iropos,Cybersec,233,6.06
Ijykyko Opydazut,Pentest,229,7.32
Ogufowipoj Ohecy,Teapotting,246,7.65
Ana Ewysarihog,Teapotting,214,6.33
Ikedylez Yjygo,Teapotting,258,7.02
Ozivupeqa Umi,Forensics,238,5.57
Yqora Ohyjyw,Forensics,233,7.77
Une Ucumine,Reverse,220,9.9
Ohawyzyc Iruni,Pentest,235,7.84
Imytugo Ikax,Pentest,210,8.68
Upivusizu Oforisezyd,Teapotting,224,9.62
Uhaj Exazida,Pwn,233,7.02
Yju Ikivijohu,Teapotting,211,8.47
Ofa Icozaminip,Teapotting,230,5.17
Ifi Abaxefa,Pentest,218,4.01
Icimuwo Eryqawy,Teapotting,211,8.61
Orudur Ebopiju,Reverse,245,9.49
Eculiwic Ozysomonuf,Pwn,203,6.6
Ocexev Avyva,Reverse,248,8.64
Otucegydah Ezazafyru,Pwn,232,6.16
Ynusux Ezahisupe,Teapotting,210,5.46
Umy Ilixytyt,Pwn,232,7.04
Efuluso Ovo,Cybersec,224,9.38
Ejyqurykum Ibocu,Pwn,247,6.98
Ukovuhabok Ixasecale,Pwn,230,4.54
Ugaceh Ijinekutal,Forensics,230,6.44
Ivusizo Ededyce,Pwn,225,4.33
Oqo Ijygusa,Cybersec,260,8.96
Yhy Inycu,Teapotting,201,4.08
Yviruc Yve,Pwn,201,9.12
Ytad Ali,Cybersec,213,5.0
Oreteh Ygizam,Reverse,201,7.46
Umahudip Usinozo,Forensics,255,5.46
Ocu Abadygi,Teapotting,212,8.16
Ifize Ubar,Reverse,229,9.69
Umor Egaxogyh,Reverse,231,4.86
Irefyqoli Utagykag,Forensics,231,7.68
Ubu Urudigi,Cybersec,240,5.64
Ypi Ajohonizyq,Reverse,227,7.47
Ajoxyx Uni,Pwn,207,4.12
Efyk Ahadi,Forensics,248,8.88
Ynud Yvamu,Reverse,250,7.06
Ubupatasy Efegy,Forensics,234,8.22
Efixydino Iqyxym,Forensics,218,4.23
Epocotacif Owawe,Reverse,217,6.71
Etu Epulyzovec,Forensics,204,5.44
Evati Ahumubacyq,Forensics,200,4.87
Ujydaxuv Ubihah,Pwn,225,8.61
Ufew Ynugetah,Reverse,260,6.04
Yhedep Epy,Forensics,205,9.77
Yhanali Ykukutu,Cybersec,240,6.08
Asu Yziwodoqa,Reverse,251,4.22
Eso Omi,Reverse,220,8.7
Ydaqudyca Inyd,Forensics,247,8.39
Avodysa Ubymafuj,Reverse,201,8.87
Axexazopyc Ubidevuj,Pentest,246,5.95
Izujitafeq Ecefo,Cybersec,214,8.86
Odumizyre Uxibaz,Reverse,217,8.88
Inelog Aco,Cybersec,205,5.69
Etuwogeto Iza,Teapotting,254,7.66
Ebaquqyf Ykik,Pentest,203,5.32
Onosugonu Ehewa,Teapotting,219,6.43
Icurew Otyhoxep,Forensics,211,9.84
Axy Ovylacyco,Pentest,223,7.61
Yhut Idi,Pwn,238,6.55
Ufefodosi Ugedif,Teapotting,213,4.92
Ywu Equbo,Pwn,227,7.08
Ytaxyceru Upyrax,Reverse,230,7.13
Ykowonopix Umegeb,Forensics,251,7.41
Ogasy Yjocak,Pentest,228,6.46
Ovexales Olic,Reverse,206,4.52
Ohozajaf Ewoxijy,Pentest,214,9.95
Ibiga Erimahav,Cybersec,223,5.03
Ososyl Apiqogakaq,Forensics,224,4.59
Upyk Apecykinek,Cybersec,253,5.02
Ilizel Uderywifer,Forensics,255,7.23
Ywazag Yxikumapo,Reverse,205,7.12
Ovemasyr Ibilevowol,Teapotting,255,8.45
Ukawicum Atujek,Forensics,240,8.88
Upamerub Utizy,Reverse,256,9.89
Axilum Aqo,Cybersec,219,5.06
Ibyl Yfitu,Forensics,202,5.49
Yhakopira Ilazatufyk,Pwn,209,8.36
Ilev Odafunelav,Reverse,202,9.64
Atik Ali,Pwn,219,4.69
Emujylen Uqatex,Pwn,250,4.03
Apeseho Oja,Forensics,230,9.5
Orogugyve Esupupepem,Cybersec,223,8.61
Ymefojam Afesilosu,Reverse,203,7.53
Eqizy Olukiz,Pwn,218,4.36
Yqoz Asunoz,Forensics,253,7.08
Ohuqonu Eqorar,Reverse,232,5.28
Unamyh Ywoxequpu,Cybersec,217,4.53
Icy Ezona,Cybersec,229,8.46
Opu Ecibiji,Forensics,232,9.33
Eqywolin Izubumy,Pwn,231,7.01
Atyxanivan Eqikafa,Pwn,255,9.25
Icyq Iki,Reverse,259,4.56
Ysyroj Azadykefyp,Pentest,230,4.05
Owo Inafyfufi,Forensics,219,4.26
Odegudobab Ypyzam,Teapotting,252,4.08
Ebozyxym Ive,Pwn,223,4.71
Yhi Ahecow,Cybersec,230,4.31
Eqyzejy Atejefipo,Pwn,224,7.13
Ijymesebig Odepof,Teapotting,219,7.42
Igorom Itemehyce,Pentest,220,4.0
Eberamoj Ohedizaf,Reverse,201,4.5
Ehavufitu Ywikux,Forensics,222,5.19
Yxukynimu Ehetija,Cybersec,260,9.15
Ozapewymog Oxojiw,Teapotting,204,7.17
Atacyjaw Opyk,Pentest,217,8.58
Ogefi Yxufypilo,Forensics,206,6.04
Ivyxawe Afo,Teapotting,251,5.61
Avuh Ofejivyqi,Pentest,250,8.3
Axynyx Asawejo,Forensics,236,5.02
Izusolej Emu,Cybersec,249,5.04
Ywubinybob Ybibonilim,Teapotting,255,6.56
Abovi Asy,Pentest,244,9.5
Itew Yjef,Teapotting,212,5.28
Uhe Ysoku,Cybersec,237,6.5
Ibuqis Ijyroxyra,Forensics,203,6.28
Aqyhagykin Afome,Pwn,207,8.04
Imacid Eleposu,Forensics,259,6.72
Yny Ecejesiq,Pwn,227,7.57
Ukomuq Yqaxy,Pwn,203,6.1
Uwuru Iner,Pentest,243,5.23
Uxifydyri Ynadizizyw,Forensics,249,4.72
Etilegyv Ipojyre,Pwn,242,7.87
Yxygy Okefidyve,Teapotting,214,9.24
Epu Ybitiqoras,Forensics,246,7.76
Atibowawus Ipijylipib,Reverse,243,9.08
Idagy Uduzuwo,Pwn,208,5.24
Ahojehe Yxoh,Cybersec,258,4.18
Ixudora Ihuq,Reverse,220,8.88
Upyzocu Ijo,Forensics,258,7.33
Ytulumi Aqafydu,Pentest,253,4.36
Ykafu Oqafogi,Forensics,226,7.14
Yzos Ijo,Pentest,237,7.46
Ihagur Ifusuxuv,Pentest,206,4.29
Odywyhityx Apefu,Forensics,226,7.54
Amevu Uru,Cybersec,214,9.83
Ofuxes Ivukukoku,Reverse,236,6.12
Amuxoj Uri,Cybersec,202,4.4
Uhab Ogyxocuxy,Forensics,202,4.97
Olylis Adizewynur,Forensics,235,5.85
Ysebadadeq Opedevycoz,Teapotting,219,4.14
Irycynoq Yqejipuj,Reverse,221,6.74
Udotipib Abaz,Cybersec,220,9.06
Aritym Utugityzyj,Forensics,247,4.81
Ubih Awov,Cybersec,257,7.02
Udowuqam Eqaf,Forensics,227,7.44
Ihamekijec Ati,Reverse,234,7.26
Omyxosigez Apikamero,Pwn,240,6.75
Ufihut Idevic,Forensics,240,10.0
Irilaqice Ycokife,Pwn,213,7.19
Uxed Ezevo,Forensics,258,8.77
Yxykadynu Ydafo,Teapotting,216,4.6
Ototafobog Ebizetet,Cybersec,242,7.53
Eqix Eni,Reverse,224,4.71
Orazohiqa Osilydip,Cybersec,247,7.51
Ogoze Ehyxicodel,Teapotting,202,4.42
Apoqolale Igary,Reverse,246,8.84
Iposususuh Ikivis,Pwn,217,8.45
Ubeso Uzokusa,Cybersec,255,9.45
Uraxasid Osejuhoke,Pwn,213,9.22
Akamy Ykucywum,Teapotting,257,6.06
Yqug Axamiqif,Pentest,254,6.31
Ede Ilihovy,Pwn,211,8.69
Ysoto Ogor,Forensics,216,6.26
Ubobo Epujum,Forensics,229,4.8
Ozezom Ifimo,Pentest,212,7.22
Atevo Edyhew,Forensics,253,8.21
Opygogufu Umufamagop,Teapotting,212,5.18
Ucac Uhisoqinas,Pwn,256,6.83
Yciqivax Ucesun,Cybersec,234,7.8
Ulo Isyco,Pentest,246,8.89
Ewobaxuwo Ihubazaze,Teapotting,211,7.61
Ofypemu Ygyfoqedet,Pwn,257,8.73
Ygapo Irowo,Reverse,248,8.81
Ejavozo Upatod,Pentest,229,4.35
Okad Yrenelofed,Teapotting,247,9.52
Ixaleky Yfokyborig,Cybersec,222,5.7
Icypidiqab Awaxuzybef,Cybersec,231,5.83
Yqugase Oboveda,Teapotting,219,4.55
Otuvenonyk Iman,Cybersec,251,7.07
Ybot Amecud,Pwn,209,5.83
Ohurud Ytepih,Forensics,229,9.5
Ykupohyta Ysolyn,Teapotting,200,4.98
Evanutafuj Ine,Reverse,217,6.66
Erugyfolaz Iqexuj,Pwn,200,4.9
Ipetopyn Yhyvew,Forensics,225,8.18
Ovalofucy Aqedamy,Cybersec,206,6.53
Adoq Ynylyfi,Reverse,228,4.9
Umomomimy Anamuno,Cybersec,248,9.45
Eja Uni,Reverse,239,7.84
Iziberahek Yfenymawub,Cybersec,214,8.74
Uwiwew Ara,Forensics,247,8.47
Iligagoh Ysi,Reverse,229,8.96
Yrivuvopo Isinat,Reverse,216,7.22
Azudoqe Imud,Teapotting,217,5.77
Oxyhiqog Ibozifazyd,Forensics,220,7.29
Anovuqu Apyfa,Reverse,244,7.78
Ajavawaw Isodyj,Pentest,257,5.7
Ihyhi Yhasojudeb,Cybersec,212,5.12
Epivenos Ypefyk,Cybersec,237,5.24
Opycoged Ymecyhy,Forensics,235,8.18
Uxoziq Oso,Pwn,210,5.39
Ohuzasi Uhafecix,Pwn,206,9.13
Ijugabozox Amenuz,Cybersec,212,4.09
Olemuwegof Ube,Pwn,221,9.69
Uqefale Eqygazi,Forensics,239,7.74
Ecyr Apunyx,Pwn,226,7.2
Ebiruvyf Ekufucij,Pwn,200,7.31
Osevy Osycy,Forensics,220,8.18
Iwiweto Ywanyp,Pentest,212,6.86
Ajilykop Oryfuguqyk,Teapotting,246,7.26
Ajepizu Ytehusibi,Pwn,241,8.4
Yqinukezy Epuli,Pwn,252,6.76
Usoc Yji,Teapotting,244,9.58
Itak Umavy,Reverse,211,8.93
Irucogide Yxow,Pwn,254,7.32
Aciriqole Oqakuz,Forensics,227,6.27
Une Orinaw,Pwn,256,9.77
Uzabyfe Adolyr,Teapotting,218,4.64
Yjidogi Uwemamokym,Pwn,226,9.7
Avuj Axaf,Pwn,237,7.19
Ilil Uhyxe,Pentest,220,5.43
Ikypeda Eqycader,Reverse,219,4.3
Ajaledi Ikysac,Pentest,233,8.06
Uzisumegud Ykyfiku,Teapotting,218,5.7
Ylon Ifizymevi,Pentest,216,4.81
Erytojen Ukavonumac,Forensics,244,9.97
Ywesyzojom Ovic,Pwn,220,7.97
Ida Azujusafis,Reverse,259,8.91
Uhow Ikiqyk,Forensics,249,6.93
Egypidah Ikyrowo,Forensics,239,9.58
Otogat Ohomydap,Pentest,219,7.56
Iluwevo Iribynu,Cybersec,223,5.5
Abuj Uqoveqezo,Teapotting,205,7.26
Ivykubiqos Oricoq,Teapotting,259,5.39
Ufurez Ufadykak,Cybersec,257,8.37
Ymyhyhyno Osemivexuk,Forensics,220,5.76
Urukyw Imeg,Pentest,204,6.14
Ijizodej Ucetiw,Pentest,243,7.33
Evohivuli Exibifowem,Pwn,211,8.99
Aba Upo,Cybersec,258,4.03
Irec Usupi,Reverse,235,9.42
Azofu Ulil,Pentest,225,6.02
Asevo Yhydel,Pentest,215,4.95
Yqup Ugi,Reverse,250,4.66
Ynuto Aqova,Pwn,203,9.75
Ifeqy Ilolojygun,Pentest,246,5.44
Obakewa Eqifulo,Teapotting,236,5.98
Ugypaxyx Imuzix,Teapotting,213,8.86
Atetuxyqis Ytypoki,Forensics,215,7.64
Ovywafopel Ycyf,Teapotting,222,8.34
Iwoqade Ecobamicum,Pentest,223,6.44
Eca Omusobaxa,Reverse,222,8.87
Ihuwuf Ugudeb,Forensics,218,7.07
Azare Ohag,Pwn,219,7.37
Irely Ono,Cybersec,256,5.56
Osolipox Abenon,Reverse,239,4.79
Okiqac Ahap,Pentest,258,4.84
Ohovisiwo Oxi,Teapotting,246,5.92
Ewel Okiduki,Pentest,204,5.64
Eniwumoret Udarypiqo,Teapotting,210,7.81
Akajuneh Urodajytux,Teapotting,223,6.48
Obyzycipux Ixoryg,Cybersec,216,5.84
Ilotesujoc Obemyxyno,Forensics,231,7.99
Ylyhiraj Ufobehetih,Forensics,252,7.42
Usowux Ugexalyli,Pentest,247,9.58
Ynite Ujaxatoxuw,Pentest,252,6.53
Ypeta Ozebyhito,Pwn,226,5.7
Oxonuxexi Ewisazy,Pentest,234,4.66
Eqofyc Ywusyhykuj,Pwn,225,5.7
Ojiba Onat,Reverse,229,4.76
Ike Oxynaxonim,Cybersec,204,5.87
Ahy Iquhewal,Teapotting,254,6.03
Oxuhahev Adanabop,Forensics,230,9.36
Ivid Ivimuty,Teapotting,232,6.73
Eriqoqoby Uqyfa,Forensics,217,5.05
Ojy Ufez,Forensics,214,7.62
Ybof Ohu,Pentest,253,9.87
Ymynuqi Aby,Forensics,200,5.7
Ary Ymigec,Cybersec,237,8.13
Uguhof Ilicu,Cybersec,228,8.04
Ywydirulyx Ydof,Teapotting,200,7.54
Upahi Isoby,Cybersec,233,8.73
Omyz Ukarejug,Pentest,230,8.14
Yqerecibi Okuqeso,Teapotting,256,8.55
Imuf Anoxi,Cybersec,259,5.53
Ohaxidecos Ymuqify,Forensics,202,8.22
Iny Apawi,Reverse,210,6.93
Oni Abymesycot,Pwn,248,8.95
Ywygoso Enoh,Pentest,234,8.64
Unotu Utu,Pentest,226,8.3
Ybeta Etyperyx,Reverse,203,8.64
Ynuva Evyzozac,Forensics,259,8.07
Edopo Uwaforov,Forensics,252,4.66
Yjehy Ifup,Teapotting,204,7.3
Ery Oxu,Pentest,207,8.86
Ybowyh Awa,Teapotting,203,7.08
Ijyhutes Exixy,Forensics,231,4.43
Ofoc Alo,Forensics,239,8.63
Oholeb Ezy,Cybersec,258,8.76
Eboberiho Aqubyne,Pwn,203,8.76
Ebomuc Ixawu,Cybersec,258,8.98
Iseme Yheqaponym,Pwn,260,6.54
Ylewicypu Acemer,Teapotting,214,4.99
Orefyhaxi Edazimapy,Forensics,204,5.5
Ynyzogigu Iryqagov,Forensics,206,5.28
Anuvic Abyjowiba,Cybersec,231,8.6
Ebi Ezy,Forensics,246,4.89
Ywagumyf Owineturaf,Teapotting,253,7.85
Okarur Axiqapi,Cybersec,213,5.92
Azi Ogokiryxe,Pwn,226,7.9
Icorolobop Ubyqe,Forensics,203,9.0
Azofub Udipe,Reverse,224,7.07
Ytiri Ije,Teapotting,229,4.06
Ekepiguva Ecegij,Forensics,204,4.69
Ofed Ibahadofo,Pentest,224,9.59
Ifyr Exugydonen,Cybersec,234,5.25
Amaxijir Yryhyxi,Pentest,203,5.7
Oneqa Itil,Forensics,216,6.11
Odi Atupe,Teapotting,223,5.18
Ofu Ivemo,Teapotting,233,5.0
Icutaf Evi,Cybersec,220,8.56
Arofe Ekasun,Cybersec,242,6.81
Yvewipunuk Apomejesit,Forensics,249,5.0
Ukykyh Etem,Pwn,257,7.05
Ywasiput Ukuze,Pentest,243,5.56
Emuw Urawujuf,Pwn,234,4.32
Avigomely Upero,Forensics,243,8.7
Ixi Ome,Pwn,245,7.73
Ajylubeno Imuwylaw,Pentest,217,4.88
Ohi Etuf,Pentest,227,9.63
Ulot Ugyso,Pentest,253,6.96
Eky Ywiduhod,Reverse,204,6.2
Obe Iwitobe,Forensics,227,4.58
Evim Ydukam,Forensics,257,4.28
Ewob Itodaq,Reverse,233,5.96
Ygevoxu Efiwokaw,Teapotting,237,8.58
Ofykola Avygami,Pentest,215,7.39
Yjas Opokevydu,Cybersec,217,4.67
Obo Ywe,Reverse,233,8.52
Uwaw Ulyk,Pwn,212,8.65
Ikyfezi Ogamu,Cybersec,225,9.58
Apydo Oxupon,Cybersec,202,5.5
Yholijigo Etudolyryz,Reverse,247,4.83
Umor Omy,Teapotting,235,6.79
Inenem Oxuseg,Cybersec,206,4.16
Otudagyba Ibys,Pwn,232,9.48
Ogyquh Ydihowevo,Reverse,200,5.23
Idiveqys Isobanuju,Pwn,240,8.95
Agyfanyl Ike,Pentest,212,7.11
Uru Utawyvanyq,Pentest,228,4.0
Asolycujil Iwas,Pwn,208,6.57
Ofuz Erodagix,Teapotting,200,6.38
Exebugesyp Iluxufuwov,Reverse,238,7.51
Owidas Ilozujo,Cybersec,216,6.34
Aby Osonajani,Forensics,205,7.67
Izopuryfyw Upoxetu,Teapotting,225,8.62
Yxisojes Yhelyh,Teapotting,226,5.9
Izusi Usakyged,Forensics,215,9.77
Uri Abupures,Cybersec,258,6.27
